record,uuid,date,markers,status,vtest,vpanelPartnerId,vnetMRsrc,vsampleSource,noanswerh_age_n99,hINCOME,hGENDER,hAGE,hHOUSEHOLD,hHOUSEHOLD_newr1,hHOUSEHOLD_newr2,hHOUSEHOLD_newr3,hHOUSEHOLD_newr4,hHOUSEHOLD_newr5,hHOUSEHOLD_newr6,hHOUSEHOLD_newr7,hHOUSEHOLD_newr8,hHOUSEHOLD_newr9,hSTATE,Q1r1,Q1r2,Q1r3,Q1r4,Q1r5,Q1r6,Q1r7,Q1r8,Q2,Q3,Q3r17oe,Q4,Q4r9oe,hGroup,Q5r1,Q5r2,Q5r3,Q5r4,Q5r5,Q5r6,Q5r7,Q5r8,Q6,Q7r1,Q7r2,Q7r3,Q7r4,Q7r5,Q7r6,Q7r7,Q7r8,Q7r9,Q7r10,Q7r11,Q7r12,Q8,Q9r1,Q10r1,Q11,Q12r1,Q12r2,Q12r3,Q12r4,Q12r5,Q12r6,Q12r7,Q12r8,Q12r9,Q12r10,Q12r11,Q12r12,Q12r13,Q12r14,Q12r15,Q12r16,Q12r17,Q12r16oe,Q13r1,Q13r2,Q13r3,Q13r4,Q13r5,Q13r6,Q13r7,Q13r8,Q13r9,Q13r10,Q13r11,Q13r12,Q13r13,Q13r14,Q13r15,Q13r16,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r7,Q14r8,Q14r9,Q14r10,Q14r11,Q14r12,Q14r13,Q14r14,Q14r15,Q15r1,Q15r2,Q15r3,Q15r4,Q15r5,Q15r6,Q15r7,Q15r8,Q15r9,Q15r10,Q15r11,Q15r12,Q15r13,Q15r14,Q15r15,Q16r1,Q16r2,Q16r3,Q16r4,Q16r5,Q16r6,Q16r7,Q16r8,Q16r9,Q16r8oe,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q17r14oe,Q18r1,Q18r2,Q18r3,Q18r4,Q19,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9,Q20r10,Q20r11,Q20r12,Q20r13,Q20r14,Q20r17,Q20r15,Q20r16,Q20r15oe,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,nweightweight2,nweightweight1,nweightweight3,vdropout,ssc,source,list,url,exitURL,ipAddress,userAgent,panelPartnerId,l,countryCode,i,batchno,test,ac,sn,lang,gmid,gh,netMRsrc,sourceid,x,y,uid,sampleSource,h,r,pp,dcua,supplierID,session,rid,fedResponseID,RISN
8780,7wcqr203cnxd4879,2018-10-01 14:35:35,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,3,2,,106,2,6,,0,0,0,0,0,0,0,0,0,41,1,0,1,1,1,1,0,0,1,12,,3,,2,2,4,4,3,99,99,3,4,2,1,1,1,1,1,1,99,99,2,2,2,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,2,3,2,1,3,2,3,3,2,3,3,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,710.9295955,5,,3,,5,6,2018-10-01 14:23:50,0.639908676,0.639908676,0.639908676,,125b9c9f86a47f3823d409daaaf95388,,1,,,,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,US,,,,79c0f5a9622976fc,607252,E,9573473,,,GTM,74,2,,gtm,106,41,,..,,sgu1twwmf7430vgn,,,
8800,3h6qx6vm9zxzguyd,2018-10-01 14:36:55,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,106,1,5,,0,0,0,0,0,0,0,0,0,36,1,1,1,0,0,0,0,0,1,17,HEALTH FIRST,5,,4,2,4,4,4,1,1,4,4,2,1,1,1,3,1,1,1,1,4,1,1,3,1,TO CHECK COVERAGE,NOTHING,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,4,,,,,,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,222.325274,4,,3,,5,6,2018-10-01 14:33:23,0.187453184,0.187453184,0.187453184,,8813f03152f5d853bfabf68de75114e4,,1,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0; MSN 11.65; MSNbMSNI; MSNmen-us; MSNcOTH) like Gecko,,,US,,,,9609e54a4187fc34,607252,E,41996392,,,GTM,59,1,,gtm,106,36,,..,,563as3nvsne7rbre,,,
8803,8um2321v5qsz307k,2018-10-01 14:38:38,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,3,2,,112,2,5,,1,0,0,0,0,0,0,0,0,12,1,0,1,1,1,1,0,0,2,11,,3,,2,1,4,3,3,99,99,3,4,2,1,1,1,4,2,3,1,99,4,1,3,1,1,look for a provider-specifically a dermatologist. I also use the Aetna mail order pharmacy,"get accurate pricing on prescription drugs. The prices are all over the place, even for in network pharmacies",3,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,3,,,,,,,2,2,,,,,4,3,4,4,2,4,3,3,1,3,4,4,4,3,4,4,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,258.0401108,4,,10,,5,6,2018-10-01 14:34:30,0.639908676,0.639908676,0.639908676,,3412cfa3860c552f0ed2b3f7d65689cf,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,a4b2d9e7b0771cc0,607252,E,23937610,,,GTM,59,2,,gtm,112,12,1,..,,wnsaf20x3mhw08za,,,
8796,xhucf70yr8exavd4,2018-10-01 14:38:57,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,109,1,6,,1,0,0,0,0,0,0,0,0,6,1,0,1,0,1,1,0,0,2,7,,1,,4,3,4,3,3,1,99,3,3,2,1,1,1,1,1,1,1,1,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,2,,,,,,,,,,,,,,,,,,,2,461.73681,4,,3,,5,6,2018-10-01 14:31:22,0.187453184,0.187453184,0.187453184,,a2b8e17705608a072024751dea576805,,1,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,,US,,,,35FC86468CFFDCD6,607252,E,200003289,10030338061_10012456614,90,GENERATED,71,1,,90,109,6,1,..,,3c94q4x1zzke7bgh,,,
8797,s4fkkwv124jssja6,2018-10-01 14:39:43,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,115,2,6,,1,0,0,0,0,0,0,0,0,6,1,1,1,0,1,1,1,0,1,10,,1,,4,3,4,3,1,1,1,4,4,2,1,1,1,1,1,1,1,1,2,1,4,1,1,looking for coverage,see what my plan covers,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,2,2,3,1,3,3,3,1,1,4,3,4,3,4,3,3,1,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,491.4076591,4,,2,,5,6,2018-10-01 14:31:43,0.187453184,0.187453184,0.187453184,,84042013451cf3a853183383db4ac142,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,US,,,,48c48d3b1f370538,607252,E,23961746,,,GTM,66,2,,gtm,115,6,1,..,,x2uf90vu2wq79ns5,,,
8805,ygj8rpyhngyb9muf,2018-10-01 14:40:30,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,105,2,5,,0,0,0,0,0,0,0,0,0,36,1,1,1,1,1,1,0,0,1,1,,1,,4,1,1,4,1,99,1,1,3,4,4,1,2,4,2,4,1,99,4,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,4,4,3,4,3,4,3,3,3,3,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,272.1178393,14,,10,,1,2,2018-10-01 14:36:04,0.187453184,0.187453184,0.187453184,,c54909023a68f35776e4df64072af9c3,,1,,,,"Mozilla/5.0 (Linux; Android 7.1.1; ZTE-Z971 Build/NMF26V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.95 Mobile Safari/537.36",,,US,,,,7cf4a9196f2f6458,607252,E,40622820,,,GTM,62,2,,gtm,105,36,,sa,,90yhrhgrgg4mvg9e,,,
8798,v872s7tt87zz3778,2018-10-01 14:40:43,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,1,1,,108,2,6,,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,1,0,0,1,9,,3,,2,2,4,3,3,99,99,3,4,2,3,1,3,3,1,1,1,99,4,3,1,99,1,look for a dentist,"communicate with a rep, make appts, look at billing or charges, compare charges",4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,,,,,,,,,4,3,3,,4,,4,4,4,4,4,4,4,4,1,4,4,4,1,4,3,4,1,1,0,0,0,1,1,1,0,"news sources, 60 minutes, location news science or medical experts",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,547.1392753,4,,10,,5,6,2018-10-01 14:31:46,0.639908676,0.639908676,0.639908676,,5a3079e62eba1a3e523f0522f2059ca9,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,3973530CDF43A146,607252,E,200003290,10030338061_18556703,90,GENERATED,67,2,,90,108,4,,..,,m439us39hynfn55g,,,
8811,ysbf7s22fm6hn4r3,2018-10-01 14:41:29,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,114,1,6,,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,1,11,,6,,4,4,4,3,1,99,99,4,3,5,3,1,1,1,2,1,3,99,3,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,1,1,1,2,2,2,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,2,241.0997362,4,,2,,5,6,2018-10-01 14:37:33,0.187453184,0.187453184,0.187453184,,1c9cf675226b9ae19945e2738f1b3bce,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,US,,,,4f8467160f7e2218,607252,E,20788550,,,GTM,72,1,,gtm,114,4,,..,,jj7qg9dnpahn5dha,,,
8814,y6z3xbdrdsyn2ksj,2018-10-01 14:42:12,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,108,1,6,,0,0,0,0,0,0,0,0,0,48,1,0,1,1,1,1,0,0,1,7,,1,,4,2,4,4,2,99,99,3,4,1,2,1,1,1,1,1,1,99,2,1,2,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,3,3,2,1,3,2,3,2,3,2,3,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,244.212971,4,,2,,5,6,2018-10-01 14:38:14,0.187453184,0.187453184,0.187453184,,ad481acd0e6e1e52f66764dae6585f54,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,US,,,,82204f4e87db74ad,607252,E,23936818,,,GTM,67,1,,gtm,108,48,,..,,a1rs5zzefjajx5k9,,,
8817,4ahchg1rkkd5pw14,2018-10-01 14:42:44,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,111,1,6,,1,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,0,0,2,7,,6,,4,1,4,3,3,1,99,4,4,2,1,1,1,3,1,1,1,99,4,1,2,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,198.6288171,4,,2,,5,6,2018-10-01 14:39:32,0.187453184,0.187453184,0.187453184,,2cd003d2ec13a448fa3cae54a41cf954,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,US,,,,4A3B2D6AE7612B57,607252,E,200003296,10030338061_103336,90,GENERATED,65,1,,90,111,5,1,..,,qq11fz8mfrnu7vtb,,,
8809,2u29am4dxadurtfb,2018-10-01 14:43:02,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,111,1,6,,0,0,1,0,1,0,0,0,0,42,1,1,1,1,1,1,0,0,1,17,dominon national,6,,4,3,4,3,3,2,2,3,4,2,1,1,2,1,1,2,2,1,2,1,2,2,1,searching for dentists,noything,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,3,,,2,3,2,2,2,2,2,2,3,3,2,3,3,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,2,,,,,,,,,,,,,,,,,,,2,343.9192276,3,,10,,5,6,2018-10-01 14:37:26,0.187453184,0.187453184,0.187453184,,70a2af7ba3317dd1e9f0b443ec5d7995,,1,,,,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,cbc86b381f9cc664,607252,E,7719226,,,GTM,65,1,,gtm,111,42,"3,5",..,,5592tdqf86wca6g6,,,
8819,23hyk401pd98c4sj,2018-10-01 14:43:43,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,109,2,5,,1,0,1,0,0,0,0,0,0,48,1,0,1,1,0,1,0,0,2,10,,5,,4,3,4,4,3,4,3,1,4,2,3,1,1,1,1,2,3,1,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3,4,3,2,4,4,3,3,4,3,4,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,233.1908841,12,,11,,3,1,2018-10-01 14:39:55,0.187453184,0.187453184,0.187453184,,46e8c7f15e6969f9e578103024696c77,,1,,,,"Mozilla/5.0 (iPad; CPU OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",,,US,,,,a8ddf47fb11985ea,607252,E,18855322,,,GTM,58,2,,gtm,109,48,"1,3",ti,,rgra2xzmgzh2263q,,,
8816,qzpv5y48sqnbee6c,2018-10-01 14:43:46,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,3,2,,110,1,6,,1,0,0,0,0,0,0,0,0,20,1,0,1,1,1,1,0,0,2,14,,3,,2,3,4,3,4,99,99,3,4,2,1,1,99,1,1,2,1,99,2,1,3,1,1,to check coverage and cost of insurance,not much,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,3,4,1,3,3,3,1,1,4,1,4,1,1,3,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,306.5819736,13,,11,,5,6,2018-10-01 14:38:48,0.639908676,0.639908676,0.639908676,,8f6fd427b1ccd08a675afb120dcf3c4f,,1,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",,,US,,,,d79b07268e74bcb6,607252,E,21561623,,,GTM,74,1,,gtm,110,20,1,..,,yffgzdu2qtxg47an,,,
8810,2k6nmaf882mr3873,2018-10-01 14:44:50,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,103,2,6,,0,0,0,0,0,0,0,0,0,42,1,0,1,1,1,1,0,0,1,7,,1,,4,3,4,4,4,99,99,3,4,2,2,1,1,1,1,2,2,99,2,1,3,2,1,"To find a dentist, a plan, benefits.",I don't know.,3,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,,3,,,,,4,,3,4,3,3,,3,4,3,3,2,3,3,3,4,4,4,4,3,4,4,4,4,1,1,1,0,0,1,1,0,0,,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,2,447.725337,4,,10,,5,6,2018-10-01 14:37:32,0.187453184,0.187453184,0.187453184,,ae98f5da246dfe3d6183fad3907e0790,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,b53723627734c872,607252,E,13239496,,,GTM,65,2,,gtm,103,42,,..,,2vq7ks1nfmpj23dx,,,
8827,5c2eau9zbm4b54cu,2018-10-01 14:46:38,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,109,2,6,,1,0,0,0,0,0,0,0,0,24,1,1,1,0,0,1,0,0,2,7,,6,,4,2,4,3,3,1,99,3,4,2,1,99,1,3,1,1,1,99,2,2,3,99,1,locate local dentist in network,nothing,4,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,,,,,,,,,3,3,,3,3,,3,3,3,2,3,2,3,2,1,4,4,3,4,3,3,3,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,2,291.170481,4,,10,,5,6,2018-10-01 14:41:54,0.187453184,0.187453184,0.187453184,,0c65f9f9f22d8ddebb613619b0a0bc62,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,8b9bc4e219315183,607252,E,21758442,,,GTM,77,2,,gtm,109,24,1,..,,8cyu2jfbzs4c7cdm,,,
8830,bd25zwf5ch7k4a0s,2018-10-01 14:47:07,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,109,2,6,,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,0,0,1,12,,1,,4,3,4,4,4,99,99,4,4,2,1,1,1,1,1,1,1,99,1,1,1,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,2,3,2,4,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,268.7472463,12,,11,,3,1,2018-10-01 14:42:44,0.187453184,0.187453184,0.187453184,,f39858ff5b47190fa883619f7f657640,,1,,,,"Mozilla/5.0 (iPad; CPU OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",,,US,,,,F8C61B5BDD7ED17D,607252,E,200003305,10030338061_10068601533,90,GENERATED,70,2,,90,109,6,,ti,,ag7ev2bcsxyxwdxq,,,
8833,ryd5fbejpxtpv4nf,2018-10-01 14:52:56,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,109,2,6,,0,0,0,0,0,0,0,0,0,20,1,1,1,0,1,1,0,0,1,7,,6,,4,2,4,4,2,99,99,3,4,1,2,1,1,1,1,1,1,99,3,1,1,1,1,search benefits,nothing,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,3,,,,3,1,2,1,3,3,2,3,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,346.2475083,13,,11,,5,6,2018-10-01 14:47:16,0.187453184,0.187453184,0.187453184,,0fa16c915c1667039285f4e11500817b,,1,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",,,US,,,,4fab16a995317000,607252,E,36671036,,,GTM,69,2,,gtm,109,20,,..,,w6j9vcs3yy0v8qur,,,
8834,wve71bexx2w4a5fb,2018-10-01 15:04:02,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,3,2,,107,2,6,,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,0,0,1,7,,3,,2,1,4,99,1,99,99,3,4,2,4,1,99,2,1,1,1,99,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,978.7717211,6,,10,,5,6,2018-10-01 14:47:49,0.639908676,0.639908676,0.639908676,,a4d7198a23acab071277fb748aef31ef,,1,,,,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",,,US,,,,b6154349bec7d552,607252,E,22857944,,,GTM,75,2,,gtm,107,6,,..,,c16jafkx1tpmuguj,,,
8836,xxynwnxvek9cmew7,2018-10-01 14:57:24,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,103,2,6,,0,0,1,0,0,0,0,0,0,29,1,0,1,0,1,1,0,0,1,9,,6,,4,1,3,3,3,1,99,2,3,2,4,2,2,3,1,2,2,99,4,2,2,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,2,3,3,3,4,4,3,4,2,4,3,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,506.3402257,14,,10,,3,2,2018-10-01 14:49:05,0.187453184,0.187453184,0.187453184,,48c8fb8b6c0d52e5e4111381166aa166,,1,,,,"Mozilla/5.0 (Linux; Android 5.1.1; KFDOWI Build/LVY48F) AppleWebKit/537.36 (KHTML, like Gecko) Silk/69.2.14 like Chrome/69.0.3497.100 Safari/537.36",,,US,,,,ee35bb4ed74e09de,607252,E,23943938,,,GTM,74,2,,gtm,103,29,3,ta,,se28te5keswpfzaf,,,
8838,k4qvkmqz2td8jtsh,2018-10-01 14:58:04,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,109,2,6,,1,0,0,0,0,0,0,0,0,13,1,1,1,1,1,1,0,0,1,1,,1,,4,3,1,2,3,1,1,3,1,2,3,2,2,2,1,2,2,1,2,2,2,2,1,See options,Make appointment,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,,,,,,4,,,4,,,3,,,4,1,4,4,3,3,4,1,4,1,4,4,1,1,4,1,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,310.7455852,14,,10,,1,2,2018-10-01 14:53:02,0.187453184,0.187453184,0.187453184,,a1e402c192d7627adfedef0e5d7ca6e6,,1,,,,"Mozilla/5.0 (Linux; Android 7.0; SM-J327V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",,,US,,,,878bdcd066aaf64a,607252,E,39555786,,,GTM,68,2,,gtm,109,13,1,sa,,whehvrge5c4r0g2h,,,
8839,m6s4mbwx3y3u5xpv,2018-10-01 14:59:07,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,111,2,3,,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,2,14,,5,,4,3,4,4,4,4,99,4,4,2,2,3,1,2,4,2,2,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,3,2,2,2,3,2,3,3,3,3,0,0,0,1,0,0,0,0,0,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,2,141.6518438,3,,3,,3,6,2018-10-01 14:56:51,0.187453184,0.187453184,0.187453184,,76fdab8a7512c10f3869d71f4eacbddd,,1,,,,Mozilla/5.0 (Windows NT 6.3; ARM; Trident/7.0; Touch; rv:11.0) like Gecko,,,US,,,,b81c8770ba35fc75,607252,E,39650294,,,GTM,35,2,,gtm,111,1,"5,7",t.,,n2n5t42w0cfzggjy,,,
